baseMean log2FoldChange lfcSE stat pvalue padj
XLOC_000022 40.2318468515677 -0.46891163722666 0.395766159333419 -1.18481994017993 0.236088646846316 0.672740220346835
XLOC_000023 52.4541728557383 0.408828173708258 0.304172566773279 1.34406655421028 0.178926866257384 0.608934908043848
XLOC_000024 0.695682484461188 2.01272779153137 3.54311603289379 0.568067140010514 0.569989379335791 NA
XLOC_000025 0 NA NA NA NA NA
XLOC_000026 0.356731792737894 -0.503510657735093 5.08974104217045 -0.0989265767282293 0.921196567226773 NA
XLOC_000027 20.8354759451335 -0.0148001995752854 0.544200822389301 -0.0271962094991064 0.978303238970942 0.996411741780136
XLOC_000028 9.3144512542437 -0.263512273304823 0.789021291214115 -0.333973590116106 0.738399487617144 NA
XLOC_000029 1021.00830218115 0.039956286791914 0.0990541057619954 0.403378400971283 0.686669873665738 0.922678193766073
XLOC_000030 0.215478873944127 1.44010771570495 6.10885720583004 0.235740936018373 0.81363370261098 NA
XLOC_000031 11.3550837580983 0.103703962106268 0.759374217991227 0.136565029005851 0.891374620267333 0.9809740886506
XLOC_000032 0.267823249670496 0.510865046862798 5.56215322929905 0.0918466330937772 0.92681989276698 NA
XLOC_000033 47.2212523757796 0.565515088091299 0.359748746776235 1.57197236448763 0.115956960451962 0.508651704899798
XLOC_000034 0 NA NA NA NA NA
XLOC_000035 0 NA NA NA NA NA
XLOC_000036 3.86283063647911 0.590931402474531 1.20937472965625 0.488625558301929 0.625106815060423 NA
XLOC_000037 3.30076898848629 -0.742812997410982 1.45082148008254 -0.511994761318753 0.608654675957554 NA
XLOC_000038 43.934777213853 -0.0895783443872576 2.0622707357603 -0.0434367529121887 0.965353380749214 0.994163332578686
XLOC_000039 590.312879291235 -0.0259319848046717 0.123917781552504 -0.209267665058097 0.834239292463146 0.966584728172092
XLOC_000040 0.243739397769056 -0.0897061182986216 6.11969039465063 -0.0146586040328177 0.988304545003635 NA
XLOC_000041 58.7702902770096 0.548225886857809 0.385744839022101 1.42121379575061 0.155254615252605 0.574731849965842
XLOC_000042 3.95203788973011 0.454094110035113 1.2437904659172 0.36508891367024 0.715045036201334 NA
XLOC_000043 0 NA NA NA NA NA
XLOC_000044 0.46724888222036 -2.12919782716358 3.91373008772598 -0.544032873866557 0.586418851145562 NA
XLOC_000045 0.0579366640486662 -0.0895792386707734 6.11969039519275 -0.0146378710173216 0.988321085781918 NA
XLOC_000046 544.644721178394 -0.0948779536858669 0.117431400777586 -0.807943642480812 0.4191230261278 0.810436941517262
XLOC_000047 2017.96944813906 -0.0298180327521664 0.119405040099244 -0.249721726380922 0.802802555189566 0.960870110210019
XLOC_000048 1608.38849174181 -0.0164441757648746 0.0900509689348754 -0.182609648284484 0.855104313408145 0.971693079525049
XLOC_000049 577.512983433508 0.0113386326778388 0.122276072873295 0.092729774610836 0.926118242198022 0.985750900269115
XLOC_000050 14.4973773857982 0.301574742273975 0.609645234489179 0.494672516429434 0.620831304772552 0.904110116321403
XLOC_000051 16.8283141485014 -0.168765083867303 0.657274702470365 -0.256764916149976 0.797360255095908 0.960129155240756
XLOC_000052 6652.84828460472 -0.108360920082441 0.0695776671895158 -1.55740950307068 0.119373291338409 0.516031492028127
XLOC_000053 2026.30631080794 -0.0196035578528342 0.0744549500449456 -0.263294218060724 0.792323815838308 0.958651160445951
XLOC_000054 211.945635572315 -0.145837496575182 0.165495416229125 -0.881217739428341 0.378199979575692 0.785592409709583
XLOC_000055 0.309839432993097 -0.0896838184144112 5.37062977279683 -0.0166989388970127 0.986676793681301 NA
XLOC_000056 0.231116977890325 -0.0896548115818198 6.11969039449586 -0.0146502201585977 0.988311233649197 NA
XLOC_000057 1.82250193163544 -2.53639314769064 2.32809242625449 -1.08947270266725 0.275945486100294 NA
XLOC_000058 0.188731841381064 -2.60543640758559 6.03415790578484 -0.431781277233034 0.665900388476849 NA
XLOC_000059 21.6626905708045 -0.020577989994821 0.50139787892583 -0.0410412386245156 0.967263019873419 0.994177586898409
XLOC_000060 0.281336541413222 1.32047853256152 6.09796438530794 0.216544152954222 0.828563612394187 NA
XLOC_000061 0.233354687825987 -1.9468249717598 6.07878877542158 -0.320265277127479 0.748767242832466 NA
XLOC_000062 778.509300935787 -0.0507699250153679 0.105837674291096 -0.479696151256409 0.63144346500969 0.907100411565163
XLOC_000063 0.595159538622901 1.32553278811728 3.75152914156151 0.35333133186473 0.723840058969564 NA
XLOC_000064 4.65224926768316 0.376858770047239 1.22071478640449 0.308719755215913 0.757534714922735 NA
XLOC_000065 33.8156293691349 -0.338024712682225 0.406604518887977 -0.831335356544213 0.40578420627084 0.800157960344258
XLOC_000066 0 NA NA NA NA NA
XLOC_000067 0.0662285993077117 1.44006970946268 6.10885936249729 0.235734631296862 0.813638595198432 NA
XLOC_000068 0.759653162900365 -0.0895340516126577 3.47667738146681 -0.0257527638572214 0.979454538320378 NA
XLOC_000069 18.6020979678602 0.719338054639338 0.602497476523561 1.19392708296465 0.232506492356548 0.670327630618412
XLOC_000070 1.57514630140844 -2.82295557814316 2.37916339339586 -1.18653287368963 0.235411927177607 NA
XLOC_000071 0.377404965879751 0.108812569211072 4.64126018271432 0.0234446173942862 0.981295615240641 NA
XLOC_000072 453.623850645995 -0.204556890157304 0.136190254900113 -1.50199359203295 0.133098763750128 0.541811566177392
XLOC_000073 2.26303396886645 0.561685492446769 1.66882521974352 0.336575385967077 0.736437013809137 NA
XLOC_000074 56.7757512457135 -0.583448750374619 0.368687660846551 -1.58250142962461 0.113535146210696 0.506915687163608
XLOC_000075 27.0093134246702 0.294619216819664 0.429979474865966 0.685193675608593 0.493221714202609 0.848861439238312
XLOC_000076 4.52301265618593 0.00024104186352184 1.27266818764952 0.000189398828273548 0.99984888159999 NA
XLOC_000077 0.335302166345114 -1.4037016384977 5.63181061859689 -0.249245177716472 0.803171135080649 NA
XLOC_000078 6.3809305509689 -0.32296567434167 0.983959830070331 -0.328230548109454 0.742737352089374 NA
XLOC_000079 821.301977325067 -0.00706298716559069 0.10036326513075 -0.0703742266295268 0.943895804546504 0.98976737635624
XLOC_000080 160.667355743589 0.0169522052955524 0.199228085714364 0.0850894352308189 0.932190289310519 0.986947397599813
XLOC_000081 0.115873328097332 -0.0895412563353104 6.11969039485604 -0.0146316644401774 0.98832603738371 NA
XLOC_000082 0.833019655861347 -0.712157617111678 2.92683746439381 -0.243319837802874 0.807757637764503 NA
XLOC_000083 0 NA NA NA NA NA
XLOC_000084 34.6010013357614 0.435237233419411 0.42124573228153 1.03321458252432 0.30150349007395 0.730932625648092
XLOC_000085 2.12524093052917 0.80394314099697 1.69498543258363 0.474306814408156 0.635281132849934 NA
XLOC_000086 0 NA NA NA NA NA
XLOC_000087 0.292569319208686 -1.40622942893671 5.01920765573226 -0.280169605521443 0.779347384488314 NA
XLOC_000088 0 NA NA NA NA NA
XLOC_000089 10.5650466160645 3.0162559178325 0.996904969694186 3.02562030436841 0.00248123673880924 0.064078836826377
XLOC_000090 0 NA NA NA NA NA
XLOC_000091 26.9800946217037 1.4558531100962 0.560111265554059 2.59922126125437 0.00934355264525803 0.137263058173218
XLOC_000092 0.371752471536325 -0.08964759675585 4.66036671699463 -0.0192361679240688 0.984652705103866 NA
XLOC_000093 0.876685824741221 0.75432303373458 2.78319567560855 0.271027668067085 0.786369752351251 NA
XLOC_000094 1.13867763043934 0.936709303855733 2.38306289768178 0.393069484136132 0.694268161980339 NA
XLOC_000095 2077.69706618759 0.753656898000424 0.133390611690465 5.64999956480669 1.60448243213348e-08 1.06204700002657e-05
XLOC_000096 0.104944169366031 -0.0895375727757749 6.11969039483612 -0.0146310625209615 0.988326517594356 NA
XLOC_000097 1.2322239935891 -1.27883957242726 2.33993913613277 -0.546526853062002 0.584703834295155 NA
XLOC_000098 1356.05975547388 -0.151459996356751 0.0944871226809052 -1.60296971755876 0.10894133996402 0.499694719638626
XLOC_000099 209.247014902224 0.275117428601579 0.180572646448409 1.52358307868176 0.12761289282485 0.529566956077602
XLOC_000100 452.288910697444 0.0615692755197764 0.143308429492142 0.429627731864527 0.667466460827564 0.915972132098611
XLOC_000101 831.844119995216 -0.0400468889240449 0.0978893998487559 -0.409103426784916 0.682463761582348 0.92027541515291
XLOC_000102 47.3311712346418 0.506461744557825 0.369841974968734 1.36940038945185 0.170874152595994 0.598320297236979
XLOC_000103 49.9414172856065 -0.0146756550246283 0.340845260774833 -0.0430566497866702 0.965656375687973 0.994163332578686
XLOC_000104 6.30517976328152 0.403410012310056 0.924716766668638 0.43625251195928 0.66265353218152 NA
XLOC_000105 56.7712121410175 0.229735064007959 0.345557475341979 0.66482446597517 0.506162772138007 0.851925190832693
XLOC_000106 15.8410974255604 0.766660935083098 0.59156718299035 1.29598286910991 0.19498138691272 0.628421159399848
XLOC_000107 4.29861625605616 -0.897197820619857 1.41576053757633 -0.633721449925274 0.526262623858241 NA
XLOC_000108 866.91710698766 -0.0255356677819896 0.103474152378009 -0.246783058330387 0.805076122542839 0.961180836815789
XLOC_000109 12.0684543588845 0.743242985601909 0.731001932038194 1.01674558305145 0.309274475087843 0.736547542687311
XLOC_000110 218.861291843245 -0.144262329380152 0.190222279702403 -0.758388184632453 0.448218629077762 0.826616039805212
XLOC_000111 24.0604509829909 1.02031051754761 0.588156617854652 1.73475990335579 0.0827833410052308 0.435558774245575
XLOC_000112 281.009150816621 0.223823284361672 0.161107554801874 1.38927863834148 0.164748037028906 0.58934633824618
XLOC_000113 3.42194477381627 0.609594604960603 1.24115556150935 0.491150846731319 0.623319760968156 NA
XLOC_000114 12.5146576452998 0.375030903318683 0.655090753652916 0.572486943568408 0.566992128749817 0.880010789808126
XLOC_000115 1345.74195141031 -0.1956207715358 0.0875283757543945 -2.23494118164278 0.0254212104770522 0.2434260966712
XLOC_000116 0.451552009333486 0.101430196225242 4.27856279250918 0.0237066045642299 0.981086637807097 NA
XLOC_000117 4.10240766857554 -0.340492334183234 1.16546600340069 -0.29215123666389 0.770170993386925 NA
XLOC_000118 66.06033969303 0.285518283947151 0.35742088747794 0.798829318459385 0.424389387834236 0.814653367236976
XLOC_000119 2.11317830005328 -1.23216124982469 1.8185014136845 -0.677569585897757 0.498044635485151 NA
XLOC_000120 2.97385562690188 0.167742078229259 1.65221722163698 0.10152543868479 0.919133364736373 NA
XLOC_000121 1.02131814512699 -1.40247800835588 6.10045766973259 -0.229897178914014 0.818171668522758 NA
XLOC_000122 0.10698376966706 -0.089542354896134 6.11969039486253 -0.0146318439526458 0.988325894168815 NA
XLOC_000123 122.330140452782 0.122052846151679 0.21746661494506 0.561248659627657 0.574628035410403 0.882045152089145
XLOC_000124 13.1070542086609 0.303341213677916 0.65759358661864 0.461289799430228 0.644590702357255 0.910471630568849
XLOC_000125 0.0788017264529973 -0.0895521363413181 6.11969039493351 -0.0146334423086923 0.988324619001726 NA
XLOC_000126 0.318107388683128 -0.0896120768104614 4.93765075946389 -0.0181487272340402 0.985520205629616 NA
XLOC_000127 0.0502084425376099 -0.0895835221877301 6.11969039521892 -0.0146385709737405 0.988320527357331 NA
XLOC_000128 389.724224909665 0.00386710327403737 0.161622347109712 0.0239267857644235 0.980911008445861 0.996411741780136
XLOC_000129 49.5796735425429 0.0962779410423796 0.31560160744068 0.305061630779165 0.760319213353975 0.947732989732715
XLOC_000130 0.354990955175021 -0.089505092875858 5.1500312773219 -0.0173795241341529 0.986133844063225 NA
XLOC_000131 34.4466441817476 -0.882943840261988 0.546725829007657 -1.61496639341988 0.106317972792299 0.491735517642538
XLOC_000132 0.795023860973987 -4.18446782964111 2.97198224920879 -1.40797201287293 0.159139357432035 NA
XLOC_000133 0.132918315811156 -0.089799811161298 6.11969039421133 -0.0146739140996807 0.988292330651379 NA
XLOC_000134 183.455471398466 0.178869410752077 0.198099714351968 0.902926141701928 0.366565095293364 0.778029864117578
XLOC_000135 1202.13432568216 -0.185927760241396 0.107021978723626 -1.73728576558594 0.082336742808116 0.435007823261564
XLOC_000136 0.351657814324321 -0.0896547344224631 5.09421306698451 -0.01759932952226 0.985958491558493 NA
XLOC_000137 0 NA NA NA NA NA
XLOC_000138 0.567714857102978 1.02544680359694 3.375810925666 0.303763103496277 0.761308378381715 NA
XLOC_000139 0.166520222961858 2.25160708498073 6.04060866240633 0.372745067726963 0.709338190578552 NA
XLOC_000140 2.49281970382982 -1.24856297351226 1.64251390640306 -0.760153669716248 0.447162734963614 NA
XLOC_000141 1.22943855126804 1.22256359943003 1.97890508268166 0.61779799856459 0.536708502937324 NA
XLOC_000142 0.142306939077958 -1.94675396714085 6.07879084796213 -0.320253487219994 0.74877617956004 NA
XLOC_000143 0 NA NA NA NA NA
XLOC_000144 19.6757212378216 0.215503859168181 0.502443646157974 0.428911502446234 0.667987629095169 0.915972132098611
XLOC_000145 38.0952701656635 -0.0485539950215977 0.431051758760967 -0.112640753772037 0.910315373803655 0.984338127365571
XLOC_000146 26.7429508988272 0.673756633010233 0.47471295255717 1.41929271021753 0.15581369651831 0.574731849965842
XLOC_000147 41.4713200684173 0.00132004511178119 0.805607063291673 0.00163857191915318 0.998692609348982 0.999936363144634
XLOC_000148 5.4636737854367 0.940601842155726 1.86554613375534 0.50419650585767 0.614123295583678 NA
XLOC_000149 13.8606575486302 1.23924293468394 0.948754396702571 1.30617885829143 0.191491740673972 0.624738787956485
XLOC_000150 188.13776805894 -0.328207668718314 0.265119088505535 -1.23796317559934 0.215729715340148 0.648036435641523
XLOC_000151 0.0483900045551951 -0.0895831830903139 6.11969039522414 -0.0146385155628503 0.988320571564088 NA
XLOC_000152 0.188068534848656 -1.40234942882469 6.10046176408789 -0.229875947601216 0.818188166896949 NA
XLOC_000153 1.79972240327834 -0.699608738614403 1.80980012051821 -0.386566853810398 0.699076900613764 NA
XLOC_000154 0.0394008632264986 -0.0895846085364182 6.11969039520167 -0.0146387484907177 0.98832038573445 NA
XLOC_000155 0.0920984965403477 -1.94683076066779 6.07878917225089 -0.320266208532925 0.748766536830338 NA
XLOC_000156 0 NA NA NA NA NA
XLOC_000157 0.0502084425376099 -0.0895835221877301 6.11969039521892 -0.0146385709737405 0.988320527357331 NA
XLOC_000158 50.5235041778545 0.249414474308291 0.352201002960136 0.708159466361659 0.478846234376037 0.843575211288225
XLOC_000159 0 NA NA NA NA NA
XLOC_000160 62.7414328545291 -0.620724292016229 0.328571158717299 -1.88916244030505 0.0588700658358836 0.368492127575238
XLOC_000161 360.746114712677 -0.12399594589202 0.171871151128733 -0.721447113594684 0.470634468391457 0.839383364623067
XLOC_000162 662.696633780643 -0.119340171619119 0.118437550277237 -1.00762107405775 0.313636407950289 0.740166246845015
XLOC_000163 13.070000958676 1.15849233472221 0.847655927267952 1.36670115486139 0.171718995739494 0.599513693410229
XLOC_000164 57959.5006026099 -0.229019364900011 0.218135456908388 -1.04989518048042 0.293766307674926 0.726954474012268
XLOC_000165 40.7404693405526 -0.435123504848815 0.390609384444156 -1.11396070390885 0.265296045196385 0.699423617266988
XLOC_000166 2.59652395166643 -0.252070277220558 1.3301278726503 -0.189508303978553 0.849694447387605 NA
XLOC_000167 1.20115234082068 -1.42918438656237 3.03887076184231 -0.470301140972487 0.638139882429763 NA
XLOC_000168 0.377044297016655 1.42719524760258 4.63981136504398 0.307597687775623 0.758388479847834 NA
XLOC_000169 0.732329230947077 -0.511120877773926 2.67425048962126 -0.191126777299876 0.848426269076924 NA
XLOC_000170 49.9659166098168 0.773587904590959 0.442427597857396 1.74850734524093 0.0803762148240119 0.432010122311576
XLOC_000171 3.07347980994152 -1.0008928213788 1.64918751149824 -0.606900558244902 0.543916907631561 NA
XLOC_000172 0.350997647659598 -1.40813435912891 4.69151079992358 -0.300145181196608 0.764066417355228 NA
XLOC_000173 0.212299225423506 -0.0896862095138928 6.11969039399689 -0.014655350800405 0.988307140428751 NA
XLOC_000174 0.710464768109431 -0.0896039377506018 3.89864750741116 -0.0229833391144669 0.98166356290029 NA
XLOC_000175 1.31250277103395 -0.0897682370371368 6.11969039308366 -0.0146687546707577 0.988296446837035 NA
XLOC_000176 9.52532016285284 0.453405369908567 0.84714254121867 0.535217331024734 0.592499583380808 NA
XLOC_000177 0.51287370457616 3.35624010160024 3.7080900624647 0.905112886974867 0.365405585607197 NA
XLOC_000178 0.411367128641227 1.32389137473569 4.17983983518465 0.31673256080091 0.751446539900458 NA
XLOC_000179 0.57293141498572 0.0826094956903229 3.62165325110348 0.0228098854204644 0.981801922651936 NA
XLOC_000180 9.29094317133415 0.718759392830314 0.808755811387893 0.888722384073954 0.374152298074392 NA
XLOC_000181 0.429480810852437 0.657259216069337 4.3171837746715 0.152242584604671 0.878995607746565 NA
XLOC_000182 0.161636991419806 -0.0894885680083188 6.11969039484758 -0.0146230548008872 0.988332906147116 NA
XLOC_000183 0.10086208923821 -0.0895228177438657 6.11969039514107 -0.0146286514453321 0.988328441148513 NA
XLOC_000184 2.42901763069749 -2.43876394219438 2.10355862506047 -1.1593515451105 0.246312919129848 NA
XLOC_000185 30.9110815259339 0.636013331689132 0.427087324796263 1.48918802962025 0.136437862052053 0.546726004365728
XLOC_000186 0.0526577278782233 -0.0897231306155114 6.11969039511906 -0.0146613839626712 0.98830232717886 NA
XLOC_000187 2341.18445731464 -0.126061482133923 0.0808987379350494 -1.55826265466753 0.119170997897713 0.515906695412467
XLOC_000188 456.05257685969 0.769610422556781 0.205090249884672 3.75254515019389 0.000175048292354538 0.0104055196832737
XLOC_000189 3.30086614519737 0.798904109768476 1.53835181030954 0.519324711301067 0.603534323816114 NA
XLOC_000190 0.0394008632264986 -0.0895846085364182 6.11969039520167 -0.0146387484907177 0.98832038573445 NA
XLOC_000191 1802.75482804863 -0.0866796882005121 0.0931993388952289 -0.930046170155285 0.352347179893653 0.772986160368447
XLOC_000192 13.8758704440923 0.506305641605253 0.629274928637868 0.804585751892588 0.42105876689314 0.812588747223798
XLOC_000193 400.728128078821 -0.373056721203749 0.19434630322838 -1.91954626873125 0.0549152365906259 0.3546181033363
XLOC_000194 1322.36354579873 -0.0966901345740669 0.112214830620558 -0.86165201194318 0.388879040232528 0.789879359480923
XLOC_000195 850.70690285599 -0.0916781250200954 0.106215627826086 -0.863132167049901 0.388064803842687 0.789879359480923
XLOC_000196 761.190137865084 -0.0291062340112151 0.0990527107896224 -0.293845910719532 0.7688756512215 0.949041232860861
XLOC_000197 2.05025400283384 1.14143693952726 1.8401765734381 0.620286637708171 0.535069090636 NA
XLOC_000198 1.64401835977229 -0.58890909504099 1.67463708702203 -0.351663712457387 0.725090477599456 NA
XLOC_000199 0.792416499681583 -0.0895859803637613 3.76854363415667 -0.0237720427466429 0.981034440401812 NA
XLOC_000200 1.61557735804031 -2.56860636490835 2.1238524176833 -1.20940906417132 0.226505728041361 NA
XLOC_000201 3.66330686685697 0.940152870900596 1.60119112921514 0.58715843083732 0.557097307757574 NA
XLOC_000202 5.73018673684342 0.23093204431363 1.0083967807702 0.229009105064028 0.818861839353666 NA
XLOC_000203 4.71491716245256 -1.10759798841632 1.23274898082474 -0.898478121373347 0.368930704198788 NA
XLOC_000204 3.8662857017666 3.85203834742122 1.74459450645133 2.20798491178138 0.0272453249693399 NA
XLOC_000205 1.2487061993995 -0.245053331313893 1.94267214070472 -0.126142402610971 0.899619203094394 NA
XLOC_000206 5.39173857166035 0.479165343371191 0.991534550018198 0.483256325624152 0.628913746385191 NA
XLOC_000207 2.75696582442711 0.970777161330866 1.32585621617421 0.732188867456586 0.464053298258349 NA
XLOC_000208 6.13600756593535 0.093588086495632 0.885640904128928 0.105672723627959 0.915842022542812 NA
XLOC_000209 0.21520603573961 -1.40234330156092 6.10046192994943 -0.229874936957855 0.818188952247112 NA
XLOC_000210 16.218038194401 -1.39932543848868 0.713018746230544 -1.96253667366584 0.0497000352436412 0.340540088814445
XLOC_000211 0.240270312277928 -0.0895429139474244 5.91881025741566 -0.0151285326025169 0.987929637839597 NA
XLOC_000212 99.7504125206682 -0.206565075097831 0.261065014329213 -0.791239973799573 0.428803969008107 0.818148776852414
XLOC_000213 1.54378894298524 1.46450543828122 1.93492545071258 0.75687951581901 0.449122048608323 NA
XLOC_000214 0.128404005494159 -0.0897924185048112 6.11969039509447 -0.0146727060860446 0.988293294403053 NA
XLOC_000215 0.702419260690381 3.35618737041546 3.37074124473185 0.995682292629511 0.319404536372972 NA
XLOC_000216 0.442495021101486 1.3241224986298 4.14524652137416 0.319431544493727 0.749399293705576 NA
XLOC_000217 67.0585849936735 -0.12332831898377 0.298541941875253 -0.413102153114899 0.679531771989038 0.91912624445115
XLOC_000218 12.612952010987 0.491228475337545 0.68726928264882 0.714754009439052 0.474761057982515 0.841685810083163
XLOC_000219 0.563965067561584 -0.587482354200198 3.07132446083846 -0.191279808333835 0.848306379631024 NA
XLOC_000220 52.7818437498567 0.181213094471468 0.35178871126326 0.51511912881098 0.606469776439795 0.897259389042953
XLOC_000221 73.7710489560281 0.333624612420714 0.290275866577239 1.14933637561613 0.250417304237506 0.687573004921642
XLOC_000222 169.426955764231 0.135480619463949 0.1922622390936 0.704665773698767 0.481018255753131 0.844330304282905
XLOC_000223 1113.04951428401 -0.0758600150003137 0.0897687717709851 -0.845060186340135 0.398077236016808 0.796170289620875
XLOC_000224 137.550069222104 -0.210356630315534 0.223337350636989 -0.941878417181758 0.346254891220159 0.76860135860174
XLOC_000225 603.431691889602 0.203664990553253 0.144261545239745 1.41177602260385 0.15801592061582 0.577739675538739
XLOC_000226 6.65002856405287 1.32378989964702 1.32835359360478 0.99656439822971 0.31897599402378 NA
XLOC_000227 2.9944941389455 -0.536600430584291 1.52349140010762 -0.352217564566747 0.724675105297948 NA
XLOC_000228 1.15142937074672 0.772257207917381 2.35297255080067 0.328204937050624 0.742756715194307 NA
XLOC_000229 1.11152686251365 -1.95875264872574 2.40375665818398 -0.814871439692887 0.415145902842213 NA
XLOC_000230 0.103448971442528 0.0079264302657505 6.09608586692416 0.0013002491170207 0.998962551596658 NA
XLOC_000231 0 NA NA NA NA NA
XLOC_000232 0.115946349666172 -0.0896534998759004 6.11969039501 -0.0146500058154909 0.988311404651901 NA
XLOC_000233 40.8204018081966 -0.120888856125246 0.463251625072138 -0.26095721975378 0.794125498103596 0.959363455044128
XLOC_000234 0.105315455756447 -0.089780258632578 6.11969039437083 -0.0146707190800309 0.988294879633846 NA
XLOC_000235 0 NA NA NA NA NA
XLOC_000236 0 NA NA NA NA NA
XLOC_000237 0.162508694949881 -0.089609365436493 6.11969039474935 -0.0146427939415656 0.988317158277602 NA
XLOC_000238 1.16995308942265 0.546559577139254 2.54228374911963 0.214987637524145 0.829776957037684 NA
XLOC_000239 0 NA NA NA NA NA
XLOC_000240 0.302354837210683 -0.0898980365009161 5.93571115042512 -0.0151452849073489 0.987916272965421 NA
XLOC_000241 429.709648127389 -0.0735753964450012 0.131102375949907 -0.561205667798983 0.574657339607443 0.882045152089145
XLOC_000242 0.31013557216959 1.32287530481629 4.60028204017393 0.287563956571297 0.773680538413712 NA
XLOC_000243 0.332939860773924 -0.0896309133574777 4.48525403655375 -0.0199834641754976 0.984056563608975 NA
XLOC_000244 67.1552518325139 0.615698648656743 0.304253417888496 2.02363757465622 0.0430074559470605 0.314616890448912
XLOC_000245 957.549392343433 -0.107300575106915 0.110972281443083 -0.966913302237081 0.333587376183713 0.756747765185753
XLOC_000246 0.196760807594025 -0.0897338759463234 6.11969039492911 -0.0146631398249621 0.988300926354031 NA
XLOC_000247 0.361141858370788 -0.0895239692215602 4.68695382602174 -0.0191006723225067 0.98476079509284 NA
XLOC_000248 0.528457687718438 2.44689145088933 4.02144556874968 0.608460666458826 0.54288198579169 NA
XLOC_000249 0.145170013665585 -0.0895255952625206 6.11969039477142 -0.0146291053120939 0.988328079053978 NA
XLOC_000250 0.907912324706595 3.62149547989894 2.75814251005167 1.31301971043951 0.189176306528637 NA
XLOC_000251 0.375020451259566 -0.0895181645253872 4.98784934972079 -0.0179472470495522 0.98568093737816 NA
XLOC_000252 0.130700092815105 -0.0897426787856696 6.11969039482796 -0.0146645782704163 0.988299778764001 NA
XLOC_000253 20.0455956752205 -0.195782338502473 0.561507761135899 -0.348672542132661 0.727335160322923 0.936262784892952
XLOC_000254 286.587295252959 0.053084693917321 0.172982363893518 0.306879225849856 0.758935301994335 0.94719177846234
XLOC_000255 5.31255729023837 0.441578448541913 1.13764409569833 0.388151663786252 0.697903801019329 NA
XLOC_000256 38.33569596592 0.889839901897197 0.407550609652012 2.18338503445496 0.0290074671097433 0.256957524446732
XLOC_000257 34.7342129197837 -0.167873047631214 0.425465413761788 -0.39456332336617 0.693165185563225 0.925109367356394
XLOC_000258 4.29519553804186 0.198871880156369 1.15663882595893 0.171939481619503 0.863485106927481 NA
XLOC_000259 4.39607744044272 -0.695500658040011 1.30424474942377 -0.533259312216736 0.593854088810059 NA
XLOC_000260 1.47449641831365 -1.12817894176699 2.0972806518477 -0.537924641021728 0.59062907596531 NA
XLOC_000261 1.95954325220977 2.29770750284094 2.03544354740214 1.12884855282454 0.258961726723265 NA
XLOC_000262 0 NA NA NA NA NA
XLOC_000263 619.666302908032 0.334843147426215 0.181977923047126 1.8400207114107 0.0657651966589793 0.388616461626727
XLOC_000264 73.6638124217843 0.406427711880357 0.338421561748833 1.20095099668028 0.229770210576609 0.666687632722274
XLOC_000265 0 NA NA NA NA NA
XLOC_000266 0.0920984965403477 -1.94683076066779 6.07878917225089 -0.320266208532925 0.748766536830338 NA
XLOC_000267 1.79150545308416 0.640572404694651 1.93795589785015 0.330540238508659 0.740991793575391 NA
