baseMean log2FoldChange lfcSE stat pvalue padj
XLOC_004310 4.17005493565967 -0.743461983818636 1.08071413032427 -0.68793584071632 0.491493185316635 NA
XLOC_004311 19.682669335314 1.24637371486464 0.544975485106873 2.28702712126622 0.0221942401111183 0.795305422000969
XLOC_004312 3.33589102350403 -0.848792031013385 1.56501784337192 -0.542352941602641 0.587575391123878 NA
XLOC_004313 15.847888516037 0.237644520819382 0.582163567779841 0.40820919406838 0.683120098781645 0.999604262958633
XLOC_004314 6.61169701910186 2.30022698602126 1.68726771233538 1.36328513205381 0.172792665946188 NA
XLOC_004315 8.9872248735928 -0.827570075350799 0.881073024582529 -0.939275238556894 0.347589448320257 NA
XLOC_004316 5.39649545217119 -0.501536291638374 0.96855440892151 -0.517819429676478 0.604584260738929 NA
XLOC_004317 27.5641570106525 -0.00640174702003198 0.476494160419242 -0.0134351006828697 0.989280663070111 0.999604262958633
XLOC_004318 9.83068557507204 0.705502984072191 0.879299194959969 0.802346900936615 0.422352319345649 NA
XLOC_004319 72.2592975629409 -0.00394579910784518 0.497955757713615 -0.0079239953484271 0.993677632614946 0.999604262958633
XLOC_004320 22.4337862707847 -0.365766719216164 0.538677953079044 -0.67900814786547 0.497132699343592 0.999604262958633
XLOC_004321 2.17758442131333 -1.21854429628328 1.68656557080879 -0.722500398071644 0.469986880705085 NA
XLOC_004322 8.82625193060555 0.0447752562293279 0.747869492460048 0.0598704141307379 0.952258843714295 NA
XLOC_004323 3.82789038969815 -0.634667290705819 1.56741669353816 -0.404912933058771 0.685541511454536 NA
XLOC_004324 6.55136372891958 -0.0144415448522345 1.09845073857266 -0.0131471939023866 0.989510359155085 NA
XLOC_004325 0.671703406110821 -0.269406297647565 6.11969039345501 -0.0440228639565973 0.964886178730586 NA
XLOC_004326 5.83892058810791 3.7118185499576 1.77502291821614 2.09113838016689 0.036515661106347 NA
XLOC_004327 2.43144172434826 -0.26937598605834 2.71142153896052 -0.0993486192344738 0.920861476760816 NA
XLOC_004328 2.65937344470097 1.38261573922824 1.41807679227189 0.974993559420117 0.329563454739468 NA
XLOC_004329 2.63666338797816 0.119187078716657 1.89134538477099 0.0630170880878474 0.949752897038993 NA
XLOC_004330 124.820060818367 -0.0294819408728506 0.253906942646134 -0.116113173454808 0.907562848527679 0.999604262958633
XLOC_004331 5.96712155551189 -1.84531491122977 1.77981979899503 -1.03679873224903 0.299829666515786 NA
XLOC_004332 1.08338921363913 -0.321191838758856 2.64727486106494 -0.121329236900488 0.903430263376972 NA
XLOC_004333 28.4987463674994 0.500916822745102 0.520462936962968 0.962444752873428 0.335826242447105 0.999604262958633
XLOC_004334 23.3296362966864 -0.0788143564293881 0.537415527956067 -0.146654408608437 0.883404806061696 0.999604262958633
XLOC_004335 6.84209578933814 -0.182642749301836 0.970132253032317 -0.188265825335622 0.850668273728293 NA
XLOC_004336 8.35217002002904 1.01548430651431 0.893299940994671 1.13677865620767 0.255630828078684 NA
XLOC_004337 19.2619418498618 0.0698584761564995 0.539332744172721 0.129527600375266 0.896940186962241 0.999604262958633
XLOC_004338 1.87848727603942 0.469896836957274 2.0483502976771 0.229402577034872 0.818556033383199 NA
XLOC_004339 83.5660522593903 0.469053406856218 0.323975674040377 1.44780440150503 0.147671761457165 0.999604262958633
XLOC_004340 0.897777224835991 -2.67622985314629 2.55053279811121 -1.04928266561722 0.294048041686322 NA
XLOC_004341 3.02344528725267 1.71300952254704 1.59577994223578 1.07346224702325 0.283063768749577 NA
XLOC_004342 0.113785771633348 1.14569320691811 6.11598482908951 0.187327673127775 0.851403727001079 NA
XLOC_004343 11.6995347807472 0.105452615941734 0.616770530145922 0.1709754451413 0.864243073218158 0.999604262958633
XLOC_004344 49.9574048523179 0.400799250539556 0.543650284919236 0.737237267518583 0.460978073820318 0.999604262958633
XLOC_004345 306.234933922004 0.171738445146332 0.308843341828745 0.556069767052196 0.578163161844844 0.999604262958633
XLOC_004346 6.34896957726067 0.100100852022024 1.07849534662607 0.0928152841226214 0.926050308452839 NA
XLOC_004347 7.70554144321394 0.153085392297043 0.724400108004181 0.211327125169561 0.832632018026572 NA
XLOC_004348 100.288097120286 -0.128181671819397 0.246661848524368 -0.51966557692741 0.603296683231536 0.999604262958633
XLOC_004349 1.35650762069151 1.71678090763988 2.35236078745047 0.729811905043935 0.465505166443499 NA
XLOC_004350 5.76256523688229 -0.376559347200018 0.998504264371945 -0.37712342414168 0.706081884257421 NA
XLOC_004351 5.12323429745898 0.245121097341973 0.961081939975911 0.255047033084523 0.798686772951813 NA
XLOC_004352 11.3065992331049 -0.292952746832441 1.0424078399716 -0.281034673377382 0.778683805570546 0.999604262958633
XLOC_004353 142.788271239456 -0.153670552198386 0.270421703593971 -0.568262643700805 0.569856640676218 0.999604262958633
XLOC_004354 640.172484380827 0.0763336433339306 0.154776028328496 0.493187764011623 0.62187992278911 0.999604262958633
XLOC_004355 167.441416936154 -0.110137199213058 0.274644661618696 -0.401017076261133 0.688407551634983 0.999604262958633
XLOC_004356 1106.36236124579 0.001361939296916 0.130073202011058 0.0104705602373056 0.991645854291806 0.999604262958633
XLOC_004357 0.2751953359564 -0.269374551536352 6.11969039408688 -0.0440176764165444 0.964890313780344 NA
XLOC_004358 151.567800420778 -0.0274244998203279 0.23106004689315 -0.118689925796691 0.905521018176869 0.999604262958633
XLOC_004359 154.694722603462 -0.000804010940052814 0.278324445190886 -0.00288875430794945 0.997695110743414 0.999604262958633
XLOC_004360 0.0464686864490389 -0.269329879602781 6.1196903951531 -0.0440103767040397 0.964896132469437 NA
XLOC_004361 2.65455550595495 -0.269340794599447 2.66554468698394 -0.101045312019963 0.919514490431186 NA
XLOC_004362 5.48955301451454 2.1199837211496 1.25765299360974 1.68566665997811 0.0918600219291716 NA
XLOC_004363 18.2733253632053 0.573263830029301 0.619903550327507 0.9247629405033 0.355089231679811 0.999604262958633
XLOC_004364 21.3411816794305 0.0737151931499416 0.563755427312573 0.130757398649522 0.895967224520896 0.999604262958633
XLOC_004365 14.2087253436538 -1.49344880099945 1.28870803425346 -1.15887288765496 0.246508001777526 0.999604262958633
XLOC_004366 9.67265581453487 -0.269382568578946 2.12587714522458 -0.126715962483565 0.899165211449533 NA
XLOC_004367 13.166241898859 -0.24110568923446 0.684383207077013 -0.352296325715263 0.724616043400364 0.999604262958633
XLOC_004368 0.423188530999958 -0.184494661512693 5.1386725939691 -0.0359031750201834 0.971359564201309 NA
XLOC_004369 3.73713663447642 3.3424100846776 1.73069202088427 1.93125642479697 0.0534513492681682 NA
XLOC_004370 225.369872871005 0.0849936056143787 0.173485572099794 0.489917429937561 0.624192328635769 0.999604262958633
XLOC_004371 2.395977713829 0.0244293357477474 1.55133629815021 0.0157472855994387 0.987436003211514 NA
XLOC_004372 11.995786003347 0.313820308874775 0.812713770415404 0.386138786247428 0.699393885923291 0.999604262958633
XLOC_004373 34.3311961504556 -0.268009835351632 0.487864319108907 -0.549353221488214 0.582763069891075 0.999604262958633
XLOC_004374 0.245157352225788 -3.31590558431267 6.00463267202842 -0.552224551513244 0.580794515316257 NA
XLOC_004375 0.28963544019862 0.662081115054945 6.03717855193474 0.109667307229594 0.912673229036718 NA
XLOC_004376 0 NA NA NA NA NA
XLOC_004377 22.9202964364462 -0.190052064519872 0.498897555592794 -0.380944068354976 0.703244751678718 0.999604262958633
XLOC_004378 450.722521775849 -0.140485305714093 0.178030210309622 -0.78910936222435 0.430048090480727 0.999604262958633
XLOC_004379 6.48594227411919 1.86567634570898 0.970181705693927 1.92301744586551 0.0544778589193808 NA
XLOC_004380 190.538200081919 -0.0653950888575031 0.189804433822225 -0.344539311019222 0.730440737672217 0.999604262958633
XLOC_004381 285.005746431139 -0.114567158661483 0.171892094811286 -0.666506268291525 0.505087558454753 0.999604262958633
XLOC_004382 3.35066741226381 2.2712689732526 1.88240008392691 1.20658142370801 0.227593384290469 NA
XLOC_004383 3.15328192609214 2.06780918824619 1.56115125834132 1.32454121738542 0.1853233636601 NA
XLOC_004384 4.50576122598383 0.894484032970086 1.31085519239515 0.682366777169123 0.495007057863723 NA
XLOC_004385 5.80246928982051 1.12451041829041 1.20083288937505 0.936442054710577 0.349045633753789 NA
XLOC_004386 24.1432143902332 -0.360354869911845 0.503727581203349 -0.715376491894681 0.47437643448498 0.999604262958633
XLOC_004387 16.3764241174245 -1.04092058881961 0.553433316083656 -1.88084193446399 0.0599934238656182 0.999604262958633
XLOC_004388 0.0929373728980778 -0.26930502734493 6.11969039504254 -0.0440063156729446 0.96489936956723 NA
XLOC_004389 7.29992518912262 0.166858255701579 0.964731283458657 0.172958271969139 0.862684227371566 NA
XLOC_004390 1272.32691818707 -0.0392112966885927 0.145253289496737 -0.26995117855471 0.787197813425606 0.999604262958633
XLOC_004391 0.336625279878925 -3.74044585992069 5.99008492944198 -0.624439536998208 0.532338966674622 NA
XLOC_004392 2987.60357250308 -0.0780176613370506 0.234730465742574 -0.332371262887586 0.739608935196832 0.999604262958633
XLOC_004393 771.887631360954 0.123552147408038 0.194201077518586 0.636207321744714 0.524641301577752 0.999604262958633
XLOC_004394 0.19468496193841 -0.269468238255079 6.11969039437033 -0.044032985476352 0.964878110749754 NA
XLOC_004395 44.3673698907793 0.321363904729673 0.335877441454489 0.956789188752996 0.338673670180894 0.999604262958633
XLOC_004396 7.30785163042336 -0.152737261226141 0.873372713717255 -0.174882107978917 0.861172269376738 NA
XLOC_004397 10.6522963675702 0.0683463361547813 0.738724494037536 0.0925193853817286 0.926285389968816 NA
XLOC_004398 7.82674708852825 0.00886040554317443 0.875464793061763 0.0101208016740307 0.991924906457727 NA
XLOC_004399 32.4966189557635 -0.196567185241391 0.409618867203587 -0.479878250197137 0.631313967592425 0.999604262958633
XLOC_004400 0.579495552052187 -0.267787113068322 3.54407543261064 -0.0755590895736282 0.939769885167198 NA
XLOC_004401 0.80013139267224 1.22006950380054 3.53912131491324 0.344737971727439 0.730291368764739 NA
XLOC_004402 4.72705519423993 -0.26938236698978 2.23268719556394 -0.120653877321019 0.903965192581172 NA
XLOC_004403 40.7396598239824 1.16509082007694 0.504707028422279 2.30844976286347 0.0209741339332962 0.776389063352643
XLOC_004404 19.6740690116045 0.0820182558729442 0.578036775463448 0.141891068794343 0.887166049009125 0.999604262958633
XLOC_004405 1215.20517520586 -0.0673675498848443 0.144420155098666 -0.466469170032532 0.640879710360322 0.999604262958633
XLOC_004406 81.3321963190513 -0.345145614782577 0.264781146410465 -1.30351280467504 0.19239974772606 0.999604262958633
XLOC_004407 0.998100194403573 -1.66867349365007 2.679696716796 -0.622709832493743 0.533475220194938 NA
XLOC_004408 0.280567111354682 -0.269177323351679 6.11969039443334 -0.0439854479560813 0.964916003489919 NA
XLOC_004409 0.117224214422245 -1.75853591322877 6.11371475388024 -0.287637873865912 0.773623950335441 NA
XLOC_004410 23.753025684743 -0.19251792666899 0.441657994652793 -0.435898204039841 0.662910588229892 0.999604262958633
XLOC_004411 13.6451401296161 0.14908287637133 0.616977895654938 0.241634064074654 0.80906372476461 0.999604262958633
XLOC_004412 338.241136062909 0.0150027954250646 0.203510841265908 0.0737198830870237 0.941233277420843 0.999604262958633
XLOC_004413 108.604600825423 -0.245948271836123 0.254415317962515 -0.966719589865104 0.333684231285658 0.999604262958633
XLOC_004414 39.65966472593 0.0554371057916693 0.319221031969859 0.173663700820639 0.862129766523804 0.999604262958633
XLOC_004415 0.161784164808338 1.1457216481782 6.11598414000993 0.187332344549923 0.851400064574473 NA
XLOC_004416 2.86513313856879 -3.28652346167872 2.10353506821244 -1.56238111327118 0.118198233690018 NA
XLOC_004417 0.536490273394091 1.2247927080843 3.80027544265277 0.32229050935038 0.747232622325542 NA
XLOC_004418 94.8983890278271 0.168305335855621 0.283330302051615 0.594025187694046 0.55249526654524 0.999604262958633
XLOC_004419 7.93757354427512 0.532106389429735 0.911383843229214 0.583844439840382 0.559324976392819 NA
XLOC_004420 79.0255958069256 -0.000990554866856339 0.295379620475543 -0.00335349766264039 0.99732430100542 0.999604262958633
XLOC_004421 14.8246540198913 0.320345950866948 0.674712363869013 0.474788914538313 0.634937435101316 0.999604262958633
XLOC_004422 3.54828843883524 1.39690215794774 1.52062961702902 0.918634059408223 0.358287010830231 NA
XLOC_004423 3.10878361272426 0.71711700008316 1.2860776303409 0.557600088179029 0.577117496253764 NA
XLOC_004424 1.04058004207097 -2.28196831304184 2.09646175660055 -1.0884855427757 0.276380815468937 NA
XLOC_004425 6.49414994482701 -0.697417554440963 1.00216519139542 -0.695910774420208 0.486484709353024 NA
XLOC_004426 5.88028265165204 -0.97584163076374 1.30305858478762 -0.748885462369895 0.453926243246168 NA
XLOC_004427 42.0463380793314 0.364909382544875 0.343331389281946 1.06284887993509 0.287850488705477 0.999604262958633
XLOC_004428 10.6273621976347 0.722926806585803 1.25250888349557 0.577182977391922 0.563815855100353 NA
XLOC_004429 7.1532587876108 -0.463476602252413 0.803089771564793 -0.577116803952495 0.563860553460464 NA
XLOC_004430 6.68197981895994 -0.27855409639502 0.957789048530984 -0.290830320958728 0.771181094417261 NA
XLOC_004431 0.766410380820512 -4.00382350235321 2.92248407930016 -1.37000695083752 0.170684731885057 NA
XLOC_004432 92.3476701078957 0.286239812139252 0.332465960044294 0.86095975690599 0.389260207830274 0.999604262958633
XLOC_004433 5952.02184504519 -0.194573504719103 0.164061375411901 -1.18597996774436 0.23563021061959 0.999604262958633
XLOC_004434 5.53655873443473 0.158868509553993 0.892186733079851 0.178066433475843 0.858670802912505 NA
XLOC_004435 2.5879613168508 0.399885518905662 1.66537139733921 0.240117921770823 0.810238841022901 NA
XLOC_004436 5.20248907214728 0.358620297418633 1.28773082565282 0.278490108549533 0.780636157074151 NA
XLOC_004437 4.24563613632904 -0.256050657749897 1.66289239201001 -0.15397909027679 0.877626222491792 NA
XLOC_004438 326.157177061535 0.314711650367008 0.564800897353916 0.557208127397508 0.577385237431968 0.999604262958633
XLOC_004439 451.177264361172 0.031713499236636 0.12842148071154 0.246948556121002 0.804948037411957 0.999604262958633
XLOC_004440 0 NA NA NA NA NA
XLOC_004441 4.75486553026911 1.24779447258619 1.01150419893205 1.23360285988295 0.217350926822297 NA
XLOC_004442 0.166789731771155 2.84604402028872 6.00200214840343 0.474182439445775 0.63536981472749 NA
XLOC_004443 0 NA NA NA NA NA
XLOC_004444 321.373767795614 -0.0423344611038175 0.207621124253648 -0.20390247502994 0.838429710918677 0.999604262958633
XLOC_004445 844.133823169482 -0.0815760454791759 0.13267708309288 -0.614846540016777 0.538656070759887 0.999604262958633
XLOC_004446 1.69246599662623 -2.30374468111 2.19319093278257 -1.05040771721009 0.293530699065938 NA
XLOC_004447 913.129292395329 -0.15382234958567 0.115764136990279 -1.32875650080289 0.183928317587394 0.999604262958633
XLOC_004448 8.09668650646105 -3.09060189268239 1.65302291046373 -1.8696667016039 0.0615301163074943 NA
XLOC_004449 89.2335098617764 0.238102950321029 0.330440933133233 0.720561305959716 0.471179467907758 0.999604262958633
XLOC_004450 260.219613384665 -0.12717583995472 0.34487031634816 -0.368764239559346 0.71230346164752 0.999604262958633
XLOC_004451 192.412819032813 0.155481399166035 0.200045015054058 0.777232060114167 0.437021870371213 0.999604262958633
XLOC_004452 1424.74292082329 -0.00449790168325696 0.146096796659073 -0.030787134188528 0.975439300987617 0.999604262958633
XLOC_004453 4376.12056975339 0.120134654307882 0.134984738819956 0.889986937472379 0.373472900102069 0.999604262958633
XLOC_004454 278.429019942722 0.0535101573557096 0.211750234076067 0.252704123748393 0.800496861004276 0.999604262958633
XLOC_004455 6698.49187927118 -0.0981106609868358 0.209555139869065 -0.468185419112782 0.639651998337039 0.999604262958633
XLOC_004456 94.5529182178158 0.0264832191135226 0.298594267199602 0.0886929925410099 0.929325901730565 0.999604262958633
XLOC_004457 124.522564055544 -0.280109808929895 0.269550400862794 -1.03917415085751 0.298723749999941 0.999604262958633
XLOC_004458 61.3206767060064 0.332024274679027 0.419235747680736 0.791975103544549 0.428375193110723 0.999604262958633
XLOC_004459 6.72127242068842 -0.121571419997204 0.766520490849629 -0.15860165703131 0.873982723200165 NA
XLOC_004460 0.117247638520596 -1.75834070981961 6.11372263817628 -0.287605574194665 0.773648677503765 NA
XLOC_004461 7.07485205880806 0.223879243321079 0.860814861263973 0.260078273965144 0.794803396277726 NA
XLOC_004462 135.623398912891 0.0640665486144857 0.223566775717428 0.286565606221656 0.774444952607968 0.999604262958633
XLOC_004463 0 NA NA NA NA NA
XLOC_004464 5.12099983869123 -0.312976912022807 1.03964902672312 -0.301040932062699 0.76338328211631 NA
XLOC_004465 0.36747283020213 -1.29691654644203 5.19793080637182 -0.249506312175649 0.802969158862702 NA
XLOC_004466 162.964464971421 -0.0896992321404892 0.226232237487492 -0.396491822459425 0.691742239357948 0.999604262958633
XLOC_004467 31.6054956027245 0.172154911551222 0.418952128508678 0.410917858715821 0.68113276682216 0.999604262958633
XLOC_004468 195.565292569718 0.214217509520589 0.31245808676027 0.685587983149065 0.492972961432072 0.999604262958633
XLOC_004469 170.320746648931 -0.186073701412768 0.260211816183605 -0.715085518182138 0.474556201900352 0.999604262958633
XLOC_004470 10.6550559277303 0.469762961997348 0.642113902499708 0.731588212260459 0.464419945164355 NA
XLOC_004471 22.6877775545011 -0.549639267802416 0.545245178326668 -1.0080589240408 0.313426175407876 0.999604262958633
XLOC_004472 1.71359888298422 0.254236361384755 1.80109291528998 0.141156716139668 0.887746139139379 NA
XLOC_004473 11.6177349865648 -0.114964189206209 0.848230625661207 -0.135534117406564 0.892189591323219 0.999604262958633
XLOC_004474 5.59162691284737 0.229669225988882 1.22691984404923 0.18719171191404 0.851510322917375 NA
XLOC_004475 4.81075448750053 -1.23856438879012 5.89681442406933 -0.210039573864596 0.83363678640502 NA
XLOC_004476 4.10080965408763 -2.04968417451034 1.54266292352795 -1.32866625835725 0.183958101594389 NA
XLOC_004477 3.10538121995141 -0.209193530424336 1.72850423250453 -0.121025755384598 0.903670635288741 NA
XLOC_004478 7.23953382424917 -0.352413117996353 0.783659913177954 -0.449701601511327 0.652925616420606 NA
XLOC_004479 18.3821214671932 -0.269394580341298 2.12719943174222 -0.126642841438077 0.899223087348025 0.999604262958633
XLOC_004480 81.6821908107632 -0.14712596242773 0.26839441139635 -0.548170737469129 0.583574672934082 0.999604262958633
XLOC_004481 44.2789322482869 0.440732485081324 0.559150962692152 0.788217341090361 0.430569587479174 0.999604262958633
XLOC_004482 3.12180216708182 4.14966134196538 1.82321945498522 2.27600760326409 0.0228455545472331 NA
XLOC_004483 0 NA NA NA NA NA
XLOC_004484 0 NA NA NA NA NA
XLOC_004485 30.2054928073983 -0.337340223783636 0.481387537088706 -0.70076642578612 0.483448793931756 0.999604262958633
XLOC_004486 76.5068628320816 0.000213643350802487 0.310186175933758 0.00068875845340094 0.999450450307359 0.99991995100954
XLOC_004487 2.90674022871389 0.747248705720223 1.18252108496905 0.631911528021322 0.527444690039728 NA
XLOC_004488 1.15878759031838 2.54039953033663 2.57345351897015 0.987155785643742 0.323566273310024 NA
XLOC_004489 752.959401274414 -0.0762605220082336 0.377308665443472 -0.202117070167473 0.839825203195095 0.999604262958633
XLOC_004490 21.8519272573349 0.726853216086774 0.6077750315423 1.19592477210243 0.231725917149561 0.999604262958633
XLOC_004491 4.90568590527789 -0.34596951760055 1.02758071003314 -0.336683546336123 0.736355468078703 NA
XLOC_004492 3.52749022227693 1.74813393637624 1.92293107013113 0.909098596163946 0.363298083569141 NA
XLOC_004493 5.56487933007575 -0.0896890453035853 1.02697003795313 -0.0873336533579364 0.930406304693435 NA
XLOC_004494 19.1260253867972 0.326340580573313 0.530469640493979 0.615191814312731 0.538428053001861 0.999604262958633
XLOC_004495 131.129855334745 0.00532512388732648 0.236648676124943 0.022502234005801 0.982047329973328 0.999604262958633
XLOC_004496 1460.42922603775 -0.0624547050496573 0.119696049059819 -0.521777498423904 0.60182525833756 0.999604262958633
XLOC_004497 30.1223601679496 -1.71276464072436 2.07361291173901 -0.825980891143261 0.40881493167176 0.999604262958633
XLOC_004498 275.276091048793 -0.134834805241355 0.189862870249374 -0.710169424196829 0.477599079069871 0.999604262958633
XLOC_004499 2731.61112914108 -0.33561651999913 0.168489167223005 -1.99191749553206 0.0463801110208525 0.999604262958633
XLOC_004500 1.1150289189114 0.175402893581712 2.22194977665869 0.0789409803157112 0.937079567350938 NA
XLOC_004501 11.2400748369126 0.420365106120469 0.854984224527833 0.491664166496892 0.622956773995385 0.999604262958633
XLOC_004502 4.39157055769392 -0.793863228307247 1.43439649429437 -0.553447551960016 0.579956985172979 NA
XLOC_004503 1974.76942893915 -0.0581311136221569 0.110165180089639 -0.527672296953145 0.59772680427017 0.999604262958633
XLOC_004504 816.790217524856 -0.011288704529202 0.200024734573218 -0.0564365429769879 0.954994046246686 0.999604262958633
XLOC_004505 103.386428150024 0.0335447064962967 0.289434362119004 0.115897456855881 0.907733811249736 0.999604262958633
XLOC_004506 0 NA NA NA NA NA
XLOC_004507 119.024571137498 -0.302458207728288 0.352928551149671 -0.856995578122045 0.39144732841322 0.999604262958633
XLOC_004508 0.848791668716508 2.78565354354276 3.18268723507889 0.87525205519408 0.381436775078159 NA
XLOC_004509 6.45559991313824 0.888208393022199 1.00434391534169 0.884366778604933 0.376498250473831 NA
XLOC_004510 2.80766597362269 -0.610133017839676 1.28757042658362 -0.473863802121157 0.635597033481419 NA
XLOC_004511 7.19487163374273 -0.355277433831894 0.852671827939996 -0.416663741184252 0.676924379143935 NA
XLOC_004512 15.8198624060757 -0.528938296368948 0.718572955774307 -0.736095468272924 0.461672600471846 0.999604262958633
XLOC_004513 3.47783493955581 -0.297119440032937 1.32033558698413 -0.22503327408724 0.821953389063573 NA
XLOC_004514 6.00626809653555 1.32910982044736 1.20644359700758 1.10167588749614 0.270602603387036 NA
XLOC_004515 2.39755651953299 1.1163474783611 1.64247452061626 0.679674152839975 0.496710805562888 NA
XLOC_004516 0 NA NA NA NA NA
XLOC_004517 7.21043165404729 -0.801601639064784 0.868822516879722 -0.922629908285119 0.356200104045085 NA
XLOC_004518 7.71568825447103 -1.24734901027478 1.34292706880416 -0.928828556107301 0.352977942931334 NA
XLOC_004519 9.08030916599123 0.152502215859918 0.915273648010716 0.166619257739335 0.867669640035382 NA
XLOC_004520 8.10651496360568 1.08228281752278 1.38293326932545 0.782599451129467 0.433862363916421 NA
XLOC_004521 467.965330332755 -0.0131134106792519 0.208000666403717 -0.063045041662509 0.94973063757478 0.999604262958633
XLOC_004522 462.552449811959 -0.415357716385396 0.184617000919709 -2.24983459982668 0.0244594467518075 0.83385153425007
XLOC_004523 0 NA NA NA NA NA
XLOC_004524 0.12163573028101 -1.69426083086996 6.11733639811996 -0.276960546323831 0.781810400968287 NA
XLOC_004525 2.40219274341567 0.769733806704226 2.4533400135299 0.313749338640069 0.753711424625457 NA
XLOC_004526 1355.65697818598 -0.0811559151018805 0.129952726416462 -0.624503366261038 0.532297060293871 0.999604262958633
XLOC_004527 11.8680206598765 0.251923620968252 0.676162771443645 0.372578366641484 0.709462276292701 0.999604262958633
XLOC_004528 5.18536868323459 -0.616605613646063 1.14184137000765 -0.540009873387171 0.589190223406284 NA
XLOC_004529 8.27834988985911 0.571111438964656 0.870899862721212 0.655771648855428 0.511971060656486 NA
XLOC_004530 37.3811386786402 0.119115188166446 0.416386408070264 0.28606886742169 0.774825375760483 0.999604262958633
XLOC_004531 13.9394833341165 -0.199023106761675 0.580930339247204 -0.342593755766962 0.731904100274665 0.999604262958633
XLOC_004532 3.65821223252923 -0.269396783964546 2.42668487602308 -0.111014325191675 0.911604987089703 NA
XLOC_004533 0.121066656274189 -0.241961554549923 6.10441268895462 -0.0396371554281922 0.968382404955219 NA
XLOC_004534 3.990872736965 1.16855246031912 1.38538213223753 0.843487463225608 0.398955874328424 NA
XLOC_004535 73.8692310560468 -0.556544725969231 0.300881183584211 -1.84971595544613 0.0643544996191556 0.999604262958633
XLOC_004536 860.249941973674 0.640428058378873 0.25367409962549 2.52460956528224 0.0115826892916209 0.585186680607298
XLOC_004537 11.2606677149167 -0.120657454371575 0.687668975560821 -0.17545862712968 0.860719277196452 0.999604262958633
XLOC_004538 2.4738092297826 1.57474512658882 1.66592747380755 0.945266316419925 0.3445229303376 NA
XLOC_004539 6.76536566550456 -0.500778225970117 0.930819173657546 -0.537997325519593 0.590578895000641 NA
XLOC_004540 38.8554015190858 -0.530288987407527 0.597531988254238 -0.887465437552273 0.374828366234494 0.999604262958633
XLOC_004541 103.26970061406 0.0946563961752419 0.326700193485012 0.28973474170772 0.772019175728836 0.999604262958633
XLOC_004542 77.2481135366204 0.0835342960336479 0.255411218028778 0.32705805437346 0.743623976415985 0.999604262958633
XLOC_004543 9.47728791076546 0.561703427511321 0.813180902448936 0.690748424882732 0.489723651946272 NA
XLOC_004544 4.11959383692381 0.476144480539043 1.20605778974437 0.394794084154098 0.692994861201416 NA
XLOC_004545 0.32201951833564 -0.269347838266265 5.51402455777125 -0.0488477763282096 0.961040607589081 NA
XLOC_004546 4.9837811275355 1.06383228415441 1.18635973912458 0.896719813620296 0.369868445198006 NA
XLOC_004547 5.60799615913191 -2.78444444867128 1.37993362653098 -2.0178104186584 0.0436110094027298 NA
XLOC_004548 29.9429473977809 0.312761933923936 0.561218573641675 0.557290775133232 0.577328777421986 0.999604262958633
XLOC_004549 11.2060506821645 1.9726820666229 1.05948404695266 1.86192710715826 0.0626133655528008 0.999604262958633
XLOC_004550 12.6099529546773 1.76050489472845 0.84824825475371 2.07545949533326 0.037943969095117 0.999604262958633
XLOC_004551 6.66383088313819 1.6194329546622 1.30881335298446 1.23732918140653 0.215964898454204 NA
XLOC_004552 3.1172290649978 2.35602318445737 1.76058444679537 1.3382051561036 0.18082956878692 NA
XLOC_004553 0.150023805455957 -0.269244064717439 6.11969039483713 -0.0439963539568254 0.964907310176023 NA
XLOC_004554 383.990959260681 -0.120139253767633 0.170494756572085 -0.704650724650516 0.481027623304855 0.999604262958633
XLOC_004555 1.6824499712449 0.713571529597251 2.59724378109658 0.274741837786199 0.783514585651285 NA
XLOC_004556 255.155132715348 -0.00885331841257604 0.381515211320639 -0.0232056760775795 0.981486210972681 0.999604262958633
XLOC_004557 12.3031563275354 0.966121417413653 0.697132289652023 1.38585090915226 0.165792433415093 0.999604262958633
XLOC_004558 12.1158517583294 0.514790111138336 0.655057505410051 0.785870105886489 0.431943589652 0.999604262958633
XLOC_004559 5.5823641777724 -1.0552919756694 1.07013299109312 -0.98613161583911 0.324068531026191 NA
XLOC_004560 12.0660457766074 0.607135750874606 0.680280660660447 0.892478334288044 0.372136600488181 0.999604262958633
XLOC_004561 4.01780112359777 -0.23968778392247 1.29661500502753 -0.184856555718619 0.853341547146457 NA
XLOC_004562 2.45889044638677 0.326440088053007 1.20788150702592 0.270258370671456 0.786961489438947 NA
XLOC_004563 4.54118213166864 1.53483463091056 1.05107919387081 1.46024642087931 0.144222361504921 NA
XLOC_004564 0.725629516200679 3.17488679004979 2.5360495019181 1.25190253094371 0.210605382425194 NA
XLOC_004565 3.14908184804871 -0.269373369829461 2.75367633182726 -0.0978231779516052 0.922072702307662 NA
XLOC_004566 0 NA NA NA NA NA
XLOC_004567 12.3872615575944 0.0402028105479781 0.986260585310424 0.0407628685022675 0.967484941382871 0.999604262958633
XLOC_004568 2.71484838019659 0.375843820955094 1.76337245273925 0.213139215354789 0.831218377889834 NA
XLOC_004569 247.155660412984 0.0521771719443963 0.221430161845819 0.235637148568437 0.813714244631464 0.999604262958633
XLOC_004570 64.6280553275219 -0.0586992581008326 0.310155219664344 -0.189257682538305 0.849890860327709 0.999604262958633
XLOC_004571 6.76907348954411 -0.908391850568349 1.64934552982719 -0.550758973265915 0.581798911828437 NA
